county,year,sex,age_band,population
Kitui,2025,f,45,31908.0
Kitui,2025,f,50,24621.0
Kitui,2025,f,55,19479.0
Kitui,2025,f,60,15781.0
Kitui,2025,f,65,13086.0
Kitui,2025,f,70,9538.0
Kitui,2025,f,75,5568.0
Kitui,2025,f,80,3655.0
Kitui,2025,f,85,2549.0
Kitui,2025,f,90,1815.0
Kitui,2025,m,00,14416.0
Kitui,2025,m,01,55099.0
Kitui,2025,m,05,73995.0
Kitui,2025,m,10,87297.0
Kitui,2025,m,15,88007.0
Kitui,2025,m,20,52361.0
Kitui,2025,m,25,35621.0
Kitui,2025,m,30,32871.0
Kitui,2025,m,35,32215.0
Kitui,2025,m,40,28637.0
Kitui,2025,m,45,26059.0
Kitui,2025,m,50,20615.0
Kitui,2025,m,55,16764.0
Kitui,2025,m,60,13171.0
Kitui,2025,m,65,10042.0
Kitui,2025,m,70,5950.0
Kitui,2025,m,75,4530.0
Kitui,2025,m,80,2384.0
Kitui,2025,m,85,1144.0
Kitui,2025,m,90,684.0
Kwale,2025,f,00,16273.0
Kwale,2025,f,01,62203.0
Kwale,2025,f,05,73291.0
Kwale,2025,f,10,69394.0
Kwale,2025,f,15,62278.0
Kwale,2025,f,20,48732.0
Kwale,2025,f,25,42046.0
Kwale,2025,f,30,35091.0
Kwale,2025,f,35,29177.0
Kwale,2025,f,40,26537.0
Kwale,2025,f,45,19049.0
Kwale,2025,f,50,13137.0
Kwale,2025,f,55,11247.0
Kwale,2025,f,60,12110.0
Kwale,2025,f,65,7807.0
Kwale,2025,f,70,4751.0
Kwale,2025,f,75,2438.0
Kwale,2025,f,80,1360.0
Kwale,2025,f,85,828.0
Kwale,2025,f,90,516.0
Kwale,2025,m,00,16566.0
Kwale,2025,m,01,63313.0
Kwale,2025,m,05,75220.0
Kwale,2025,m,10,69937.0
Kwale,2025,m,15,62797.0
Kwale,2025,m,20,44211.0
Kwale,2025,m,25,35901.0
Kwale,2025,m,30,29867.0
Kwale,2025,m,35,26740.0
Kwale,2025,m,40,24258.0
Kwale,2025,m,45,19765.0
Kwale,2025,m,50,15455.0
Kwale,2025,m,55,11702.0
Kwale,2025,m,60,9545.0
Kwale,2025,m,65,6875.0
Kwale,2025,m,70,3594.0
Kwale,2025,m,75,2500.0
Kwale,2025,m,80,1048.0
Kwale,2025,m,85,379.0
Kwale,2025,m,90,173.0
Laikipia,2025,f,00,7888.0
Laikipia,2025,f,01,30153.0
Laikipia,2025,f,05,34759.0
Laikipia,2025,f,10,34587.0
Laikipia,2025,f,15,33997.0
Laikipia,2025,f,20,26777.0
Laikipia,2025,f,25,22197.0
Laikipia,2025,f,30,21069.0
Laikipia,2025,f,35,20188.0
Laikipia,2025,f,40,16912.0
Laikipia,2025,f,45,14440.0
Laikipia,2025,f,50,13051.0
Laikipia,2025,f,55,10058.0
Laikipia,2025,f,60,6879.0
Laikipia,2025,f,65,5089.0
Laikipia,2025,f,70,3328.0
Laikipia,2025,f,75,2326.0
Laikipia,2025,f,80,1284.0
Laikipia,2025,f,85,584.0
Laikipia,2025,f,90,321.0
Laikipia,2025,m,00,8134.0
Laikipia,2025,m,01,31086.0
Laikipia,2025,m,05,35596.0
Laikipia,2025,m,10,35885.0
Laikipia,2025,m,15,35805.0
Laikipia,2025,m,20,27241.0
Laikipia,2025,m,25,21992.0
Laikipia,2025,m,30,20645.0
Laikipia,2025,m,35,20585.0
Laikipia,2025,m,40,17443.0
Laikipia,2025,m,45,14496.0
Laikipia,2025,m,50,12620.0
Laikipia,2025,m,55,9727.0
Laikipia,2025,m,60,6246.0
Laikipia,2025,m,65,4338.0
Laikipia,2025,m,70,2868.0
Laikipia,2025,m,75,2001.0
Laikipia,2025,m,80,833.0
Laikipia,2025,m,85,325.0
Laikipia,2025,m,90,163.0
Lamu,2025,f,00,2365.0
Lamu,2025,f,01,9040.0
Lamu,2025,f,05,10720.0
Lamu,2025,f,10,10336.0
Lamu,2025,f,15,9652.0
Lamu,2025,f,20,7731.0
Lamu,2025,f,25,6377.0
Lamu,2025,f,30,5717.0
Lamu,2025,f,35,5168.0
Lamu,2025,f,40,4425.0
Lamu,2025,f,45,3657.0
Lamu,2025,f,50,2873.0
Lamu,2025,f,55,2466.0
Lamu,2025,f,60,1891.0
Lamu,2025,f,65,1267.0
Lamu,2025,f,70,751.0
Lamu,2025,f,75,392.0
Lamu,2025,f,80,206.0
Lamu,2025,f,85,116.0
Lamu,2025,f,90,90.0
Lamu,2025,m,00,2499.0
Lamu,2025,m,01,9551.0
Lamu,2025,m,05,11069.0
Lamu,2025,m,10,10778.0
Lamu,2025,m,15,10378.0
Lamu,2025,m,20,9813.0
Lamu,2025,m,25,8459.0
Lamu,2025,m,30,6976.0
Lamu,2025,m,35,6062.0
Lamu,2025,m,40,5302.0
Lamu,2025,m,45,4454.0
Lamu,2025,m,50,3475.0
Lamu,2025,m,55,2714.0
Lamu,2025,m,60,1966.0
Lamu,2025,m,65,1307.0
Lamu,2025,m,70,763.0
Lamu,2025,m,75,480.0
Lamu,2025,m,80,183.0
Lamu,2025,m,85,68.0
Lamu,2025,m,90,35.0
Machakos,2025,f,00,18497.0
Machakos,2025,f,01,70704.0
Machakos,2025,f,05,82526.0
Machakos,2025,f,10,88750.0
Machakos,2025,f,15,91290.0
Machakos,2025,f,20,86372.0
Machakos,2025,f,25,76129.0
Machakos,2025,f,30,68249.0
Machakos,2025,f,35,67621.0
Machakos,2025,f,40,53812.0
Machakos,2025,f,45,41539.0
Machakos,2025,f,50,33733.0
Machakos,2025,f,55,27523.0
Machakos,2025,f,60,22046.0
Machakos,2025,f,65,16138.0
Machakos,2025,f,70,9071.0
Machakos,2025,f,75,6302.0
Machakos,2025,f,80,4526.0
Machakos,2025,f,85,2671.0
Machakos,2025,f,90,1485.0
Machakos,2025,m,00,18948.0
Machakos,2025,m,01,72417.0
Machakos,2025,m,05,85039.0
Machakos,2025,m,10,89479.0
Machakos,2025,m,15,91792.0
Machakos,2025,m,20,89742.0
Machakos,2025,m,25,78392.0
Machakos,2025,m,30,71137.0
Machakos,2025,m,35,69379.0
Machakos,2025,m,40,56313.0
Machakos,2025,m,45,45479.0
Machakos,2025,m,50,34346.0
Machakos,2025,m,55,27390.0
Machakos,2025,m,60,21309.0
Machakos,2025,m,65,13129.0
Machakos,2025,m,70,6854.0
Machakos,2025,m,75,4264.0
Machakos,2025,m,80,2198.0
Machakos,2025,m,85,1188.0
Machakos,2025,m,90,705.0
Makueni,2025,f,00,10742.0
Makueni,2025,f,01,41062.0
Makueni,2025,f,05,55335.0
Makueni,2025,f,10,67452.0
Makueni,2025,f,15,68669.0
Makueni,2025,f,20,43203.0
Makueni,2025,f,25,36170.0
Makueni,2025,f,30,35537.0
Makueni,2025,f,35,36235.0
Makueni,2025,f,40,30851.0
Makueni,2025,f,45,30035.0
Makueni,2025,f,50,22308.0
Makueni,2025,f,55,18920.0
Makueni,2025,f,60,16562.0
Makueni,2025,f,65,13325.0
Makueni,2025,f,70,7816.0
Makueni,2025,f,75,5227.0
Makueni,2025,f,80,3763.0
Makueni,2025,f,85,2297.0
Makueni,2025,f,90,1265.0
Makueni,2025,m,00,11049.0
Makueni,2025,m,01,42229.0
Makueni,2025,m,05,57195.0
Makueni,2025,m,10,68328.0
Makueni,2025,m,15,72493.0
Makueni,2025,m,20,50069.0
Makueni,2025,m,25,37444.0
Makueni,2025,m,30,34549.0
Makueni,2025,m,35,34703.0
Makueni,2025,m,40,29827.0
Makueni,2025,m,45,26926.0
Makueni,2025,m,50,21017.0
Makueni,2025,m,55,16914.0
Makueni,2025,m,60,14221.0
Makueni,2025,m,65,10172.0
Makueni,2025,m,70,5688.0
Makueni,2025,m,75,3736.0
Makueni,2025,m,80,1940.0
Makueni,2025,m,85,1027.0
Makueni,2025,m,90,631.0
Mandera,2025,f,00,20930.0
Mandera,2025,f,01,79989.0
Mandera,2025,f,05,93962.0
Mandera,2025,f,10,76343.0
Mandera,2025,f,15,62332.0
Mandera,2025,f,20,44185.0
Mandera,2025,f,25,33563.0
Mandera,2025,f,30,25037.0
Mandera,2025,f,35,20807.0
Mandera,2025,f,40,16315.0
Mandera,2025,f,45,8742.0
Mandera,2025,f,50,7567.0
Mandera,2025,f,55,4277.0
Mandera,2025,f,60,3970.0
Mandera,2025,f,65,1777.0
Mandera,2025,f,70,1569.0
Mandera,2025,f,75,597.0
Mandera,2025,f,80,323.0
Mandera,2025,f,85,358.0
Mandera,2025,f,90,428.0
Mandera,2025,m,00,18134.0
Mandera,2025,m,01,69291.0
Mandera,2025,m,05,85372.0
Mandera,2025,m,10,83668.0
Mandera,2025,m,15,72390.0
Mandera,2025,m,20,46623.0
Mandera,2025,m,25,32458.0
Mandera,2025,m,30,25649.0
Mandera,2025,m,35,18443.0
Mandera,2025,m,40,18592.0
Mandera,2025,m,45,10696.0
Mandera,2025,m,50,10109.0
Mandera,2025,m,55,5589.0
Mandera,2025,m,60,5622.0
Mandera,2025,m,65,2464.0
Mandera,2025,m,70,1825.0
Mandera,2025,m,75,1091.0
Mandera,2025,m,80,506.0
Mandera,2025,m,85,329.0
Mandera,2025,m,90,258.0
Marsabit,2025,f,00,8950.0
Marsabit,2025,f,01,34213.0
Marsabit,2025,f,05,43973.0
Marsabit,2025,f,10,39717.0
Marsabit,2025,f,15,34444.0
Marsabit,2025,f,20,26799.0
Marsabit,2025,f,25,20948.0
Marsabit,2025,f,30,15956.0
Marsabit,2025,f,35,12120.0
Marsabit,2025,f,40,9848.0
Marsabit,2025,f,45,7761.0
Marsabit,2025,f,50,7240.0
Marsabit,2025,f,55,4899.0
Marsabit,2025,f,60,4242.0
Marsabit,2025,f,65,2457.0
Marsabit,2025,f,70,2098.0
Marsabit,2025,f,75,891.0
Marsabit,2025,f,80,500.0
Marsabit,2025,f,85,475.0
Marsabit,2025,f,90,486.0
Marsabit,2025,m,00,9319.0
Marsabit,2025,m,01,35617.0
Marsabit,2025,m,05,45601.0
Marsabit,2025,m,10,44560.0
Marsabit,2025,m,15,43805.0
Marsabit,2025,m,20,32930.0
Marsabit,2025,m,25,25355.0
Marsabit,2025,m,30,19096.0
Marsabit,2025,m,35,14136.0
Marsabit,2025,m,40,12490.0
Marsabit,2025,m,45,8629.0
Marsabit,2025,m,50,8136.0
Marsabit,2025,m,55,5284.0
Marsabit,2025,m,60,4736.0
Marsabit,2025,m,65,2534.0
Marsabit,2025,m,70,2194.0
Marsabit,2025,m,75,1148.0
Marsabit,2025,m,80,518.0
Marsabit,2025,m,85,387.0
Marsabit,2025,m,90,325.0
Meru,2025,f,00,19185.0
Meru,2025,f,01,73335.0
Meru,2025,f,05,88260.0
Meru,2025,f,10,97461.0
Meru,2025,f,15,97916.0
Meru,2025,f,20,75490.0
Meru,2025,f,25,62217.0
Meru,2025,f,30,62219.0
Meru,2025,f,35,65037.0
Meru,2025,f,40,50355.0
Meru,2025,f,45,43584.0
Meru,2025,f,50,31619.0
Meru,2025,f,55,28704.0
Meru,2025,f,60,21663.0
Meru,2025,f,65,16235.0
Meru,2025,f,70,11076.0
Meru,2025,f,75,6214.0
Meru,2025,f,80,4209.0
Meru,2025,f,85,2880.0
Meru,2025,f,90,1690.0
Meru,2025,m,00,19413.0
Meru,2025,m,01,74198.0
Meru,2025,m,05,89422.0
Meru,2025,m,10,97057.0
Meru,2025,m,15,93755.0
Meru,2025,m,20,78812.0
Meru,2025,m,25,64541.0
Meru,2025,m,30,62163.0
Meru,2025,m,35,65757.0
Meru,2025,m,40,53974.0
Meru,2025,m,45,42858.0
Meru,2025,m,50,32344.0
Meru,2025,m,55,27233.0
Meru,2025,m,60,19630.0
Meru,2025,m,65,13869.0
Meru,2025,m,70,8270.0
Meru,2025,m,75,5357.0
Meru,2025,m,80,2500.0
Meru,2025,m,85,1156.0
Meru,2025,m,90,632.0
Migori,2025,f,00,20101.0
Migori,2025,f,01,76831.0
Migori,2025,f,05,95651.0
Migori,2025,f,10,98878.0
Migori,2025,f,15,86932.0
Migori,2025,f,20,68077.0
Migori,2025,f,25,52788.0
Migori,2025,f,30,44802.0
Migori,2025,f,35,32126.0
Migori,2025,f,40,27309.0
Migori,2025,f,45,22742.0
Migori,2025,f,50,17836.0
Migori,2025,f,55,15613.0
Migori,2025,f,60,12331.0
Migori,2025,f,65,8660.0
Migori,2025,f,70,5108.0
Migori,2025,f,75,3418.0
Migori,2025,f,80,1979.0
Migori,2025,f,85,984.0
Migori,2025,f,90,574.0
Migori,2025,m,00,19952.0
Migori,2025,m,01,76251.0
Migori,2025,m,05,94993.0
Migori,2025,m,10,97036.0
Migori,2025,m,15,83439.0
Migori,2025,m,20,59574.0
Migori,2025,m,25,44802.0
Migori,2025,m,30,38421.0
Migori,2025,m,35,33273.0
Migori,2025,m,40,26485.0
Migori,2025,m,45,19744.0
Migori,2025,m,50,14566.0
Migori,2025,m,55,11819.0
Migori,2025,m,60,9187.0
Migori,2025,m,65,6000.0
Migori,2025,m,70,3487.0
Migori,2025,m,75,2392.0
Migori,2025,m,80,1084.0
Migori,2025,m,85,480.0
Migori,2025,m,90,279.0
Mombasa,2025,f,00,17916.0
Mombasa,2025,f,01,68483.0
Mombasa,2025,f,05,71758.0
Mombasa,2025,f,10,63175.0
Mombasa,2025,f,15,67773.0
Mombasa,2025,f,20,91981.0
Mombasa,2025,f,25,87054.0
Mombasa,2025,f,30,68067.0
Mombasa,2025,f,35,58009.0
Mombasa,2025,f,40,41888.0
Mombasa,2025,f,45,28916.0
Mombasa,2025,f,50,19707.0
Mombasa,2025,f,55,13474.0
Mombasa,2025,f,60,9128.0
Mombasa,2025,f,65,5489.0
Mombasa,2025,f,70,2876.0
Mombasa,2025,f,75,1553.0
Mombasa,2025,f,80,800.0
Mombasa,2025,f,85,403.0
Mombasa,2025,f,90,258.0
Mombasa,2025,m,00,18379.0
Mombasa,2025,m,01,70246.0
Mombasa,2025,m,05,70883.0
Mombasa,2025,m,10,61212.0
Mombasa,2025,m,15,58868.0
Mombasa,2025,m,20,83645.0
Mombasa,2025,m,25,86766.0
Mombasa,2025,m,30,72388.0
Mombasa,2025,m,35,63537.0
Mombasa,2025,m,40,52003.0
Mombasa,2025,m,45,39888.0
Mombasa,2025,m,50,27822.0
Mombasa,2025,m,55,18254.0
Mombasa,2025,m,60,10576.0
Mombasa,2025,m,65,5671.0
Mombasa,2025,m,70,2572.0
Mombasa,2025,m,75,1500.0
Mombasa,2025,m,80,500.0
Mombasa,2025,m,85,158.0
Mombasa,2025,m,90,75.0
Murang'a,2025,f,00,12054.0
Murang'a,2025,f,01,46077.0
Murang'a,2025,f,05,55855.0
Murang'a,2025,f,10,56671.0
Murang'a,2025,f,15,57282.0
Murang'a,2025,f,20,40787.0
Murang'a,2025,f,25,35277.0
Murang'a,2025,f,30,36510.0
Murang'a,2025,f,35,42936.0
Murang'a,2025,f,40,37038.0
Murang'a,2025,f,45,34255.0
Murang'a,2025,f,50,31096.0
Murang'a,2025,f,55,26270.0
Murang'a,2025,f,60,18071.0
Murang'a,2025,f,65,15188.0
Murang'a,2025,f,70,10498.0
Murang'a,2025,f,75,8186.0
Murang'a,2025,f,80,5434.0
Murang'a,2025,f,85,2661.0
Murang'a,2025,f,90,1178.0
Murang'a,2025,m,00,12320.0
Murang'a,2025,m,01,47085.0
Murang'a,2025,m,05,56815.0
Murang'a,2025,m,10,58198.0
Murang'a,2025,m,15,61474.0
Murang'a,2025,m,20,45236.0
Murang'a,2025,m,25,35473.0
Murang'a,2025,m,30,37454.0
Murang'a,2025,m,35,41631.0
Murang'a,2025,m,40,37390.0
Murang'a,2025,m,45,33354.0
Murang'a,2025,m,50,28270.0
Murang'a,2025,m,55,23900.0
Murang'a,2025,m,60,16334.0
Murang'a,2025,m,65,12850.0
Murang'a,2025,m,70,8528.0
Murang'a,2025,m,75,5698.0
Murang'a,2025,m,80,2497.0
Murang'a,2025,m,85,1041.0
Murang'a,2025,m,90,501.0
Nairobi,2025,f,00,68831.0
Nairobi,2025,f,01,263104.0
Nairobi,2025,f,05,257494.0
Nairobi,2025,f,10,226289.0
Nairobi,2025,f,15,263468.0
Nairobi,2025,f,20,404870.0
Nairobi,2025,f,25,384199.0
Nairobi,2025,f,30,293882.0
Nairobi,2025,f,35,243729.0
Nairobi,2025,f,40,161447.0
Nairobi,2025,f,45,107294.0
Nairobi,2025,f,50,74697.0
Nairobi,2025,f,55,45223.0
Nairobi,2025,f,60,25489.0
Nairobi,2025,f,65,14488.0
Nairobi,2025,f,70,7420.0
Nairobi,2025,f,75,4212.0
Nairobi,2025,f,80,2257.0
Nairobi,2025,f,85,1113.0
Nairobi,2025,f,90,653.0
Nairobi,2025,m,00,70165.0
Nairobi,2025,m,01,268168.0
Nairobi,2025,m,05,255129.0
Nairobi,2025,m,10,214047.0
Nairobi,2025,m,15,211759.0
Nairobi,2025,m,20,345858.0
Nairobi,2025,m,25,372989.0
Nairobi,2025,m,30,314079.0
Nairobi,2025,m,35,262807.0
Nairobi,2025,m,40,193032.0
Nairobi,2025,m,45,139933.0
Nairobi,2025,m,50,98949.0
Nairobi,2025,m,55,62588.0
Nairobi,2025,m,60,32191.0
Nairobi,2025,m,65,16335.0
Nairobi,2025,m,70,7447.0
Nairobi,2025,m,75,3950.0
Nairobi,2025,m,80,1356.0
Nairobi,2025,m,85,465.0
Nairobi,2025,m,90,224.0
Nakuru,2025,f,00,33759.0
Nakuru,2025,f,01,129041.0
Nakuru,2025,f,05,148233.0
Nakuru,2025,f,10,151313.0
Nakuru,2025,f,15,150795.0
Nakuru,2025,f,20,134647.0
Nakuru,2025,f,25,114304.0
Nakuru,2025,f,30,101496.0
Nakuru,2025,f,35,90741.0
Nakuru,2025,f,40,70166.0
Nakuru,2025,f,45,58505.0
Nakuru,2025,f,50,46344.0
Nakuru,2025,f,55,34259.0
Nakuru,2025,f,60,22135.0
Nakuru,2025,f,65,15406.0
Nakuru,2025,f,70,9467.0
Nakuru,2025,f,75,6806.0
Nakuru,2025,f,80,4045.0
Nakuru,2025,f,85,1897.0
Nakuru,2025,f,90,969.0
Nakuru,2025,m,00,34649.0
Nakuru,2025,m,01,132428.0
Nakuru,2025,m,05,151837.0
Nakuru,2025,m,10,151954.0
Nakuru,2025,m,15,151087.0
Nakuru,2025,m,20,138476.0
Nakuru,2025,m,25,109281.0
Nakuru,2025,m,30,97425.0
Nakuru,2025,m,35,90331.0
Nakuru,2025,m,40,74266.0
Nakuru,2025,m,45,60598.0
Nakuru,2025,m,50,46160.0
Nakuru,2025,m,55,34021.0
Nakuru,2025,m,60,21267.0
Nakuru,2025,m,65,14437.0
Nakuru,2025,m,70,8262.0
Nakuru,2025,m,75,5400.0
Nakuru,2025,m,80,2312.0
Nakuru,2025,m,85,933.0
Nakuru,2025,m,90,466.0
Nandi,2025,f,00,12267.0
Nandi,2025,f,01,46891.0
Nandi,2025,f,05,60105.0
Nandi,2025,f,10,64601.0
Nandi,2025,f,15,64663.0
Nandi,2025,f,20,47965.0
Nandi,2025,f,25,39187.0
Nandi,2025,f,30,36563.0
Nandi,2025,f,35,28279.0
Nandi,2025,f,40,25026.0
Nandi,2025,f,45,21850.0
Nandi,2025,f,50,16917.0
Nandi,2025,f,55,14016.0
Nandi,2025,f,60,9799.0
Nandi,2025,f,65,7140.0
Nandi,2025,f,70,4068.0
Nandi,2025,f,75,3060.0
Nandi,2025,f,80,1927.0
Nandi,2025,f,85,914.0
Nandi,2025,f,90,469.0
Nandi,2025,m,00,12473.0
Nandi,2025,m,01,47673.0
Nandi,2025,m,05,61093.0
Nandi,2025,m,10,65215.0
Nandi,2025,m,15,65265.0
Nandi,2025,m,20,49142.0
Nandi,2025,m,25,36774.0
Nandi,2025,m,30,34240.0
Nandi,2025,m,35,30948.0
Nandi,2025,m,40,26310.0
Nandi,2025,m,45,21889.0
Nandi,2025,m,50,16049.0
Nandi,2025,m,55,13080.0
Nandi,2025,m,60,9467.0
Nandi,2025,m,65,6199.0
Nandi,2025,m,70,3496.0
Nandi,2025,m,75,2833.0
Nandi,2025,m,80,1320.0
Nandi,2025,m,85,500.0
Nandi,2025,m,90,233.0
Narok,2025,f,00,24419.0
Narok,2025,f,01,93339.0
Narok,2025,f,05,115692.0
Narok,2025,f,10,103602.0
Narok,2025,f,15,82830.0
Narok,2025,f,20,69822.0
Narok,2025,f,25,56697.0
Narok,2025,f,30,46162.0
Narok,2025,f,35,34689.0
Narok,2025,f,40,29656.0
Narok,2025,f,45,24599.0
Narok,2025,f,50,18206.0
Narok,2025,f,55,14014.0
Narok,2025,f,60,10327.0
Narok,2025,f,65,6054.0
Narok,2025,f,70,4096.0
Narok,2025,f,75,2432.0
Narok,2025,f,80,1450.0
Narok,2025,f,85,887.0
Narok,2025,f,90,562.0
Narok,2025,m,00,24826.0
Narok,2025,m,01,94883.0
Narok,2025,m,05,118280.0
Narok,2025,m,10,105578.0
Narok,2025,m,15,86870.0
Narok,2025,m,20,66862.0
Narok,2025,m,25,52073.0
Narok,2025,m,30,44810.0
Narok,2025,m,35,37623.0
Narok,2025,m,40,30570.0
Narok,2025,m,45,25415.0
Narok,2025,m,50,18438.0
Narok,2025,m,55,13038.0
Narok,2025,m,60,9412.0
Narok,2025,m,65,5968.0
Narok,2025,m,70,3516.0
Narok,2025,m,75,2466.0
Narok,2025,m,80,1091.0
Narok,2025,m,85,456.0
Narok,2025,m,90,244.0
Nyamira,2025,f,00,6939.0
Nyamira,2025,f,01,26524.0
Nyamira,2025,f,05,37631.0
Nyamira,2025,f,10,43997.0
Nyamira,2025,f,15,38843.0
Nyamira,2025,f,20,26120.0
Nyamira,2025,f,25,25181.0
Nyamira,2025,f,30,26088.0
Nyamira,2025,f,35,18799.0
Nyamira,2025,f,40,16944.0
Nyamira,2025,f,45,15300.0
Nyamira,2025,f,50,10076.0
Nyamira,2025,f,55,11767.0
Nyamira,2025,f,60,9012.0
Nyamira,2025,f,65,5762.0
Nyamira,2025,f,70,3524.0
Nyamira,2025,f,75,2034.0
Nyamira,2025,f,80,1253.0
Nyamira,2025,f,85,756.0
Nyamira,2025,f,90,462.0
Nyamira,2025,m,00,6974.0
Nyamira,2025,m,01,26655.0
Nyamira,2025,m,05,38134.0
Nyamira,2025,m,10,44387.0
Nyamira,2025,m,15,38306.0
Nyamira,2025,m,20,23091.0
Nyamira,2025,m,25,19087.0
Nyamira,2025,m,30,18965.0
Nyamira,2025,m,35,17848.0
Nyamira,2025,m,40,15823.0
Nyamira,2025,m,45,12912.0
Nyamira,2025,m,50,10102.0
Nyamira,2025,m,55,11169.0
Nyamira,2025,m,60,8291.0
Nyamira,2025,m,65,4816.0
Nyamira,2025,m,70,2843.0
Nyamira,2025,m,75,1843.0
Nyamira,2025,m,80,815.0
Nyamira,2025,m,85,369.0
Nyamira,2025,m,90,217.0
Nyandarua,2025,f,00,7552.0
Nyandarua,2025,f,01,28869.0
Nyandarua,2025,f,05,36020.0
Nyandarua,2025,f,10,39033.0
Nyandarua,2025,f,15,40650.0
Nyandarua,2025,f,20,26435.0
Nyandarua,2025,f,25,21443.0
Nyandarua,2025,f,30,22330.0
Nyandarua,2025,f,35,25190.0
Nyandarua,2025,f,40,21477.0
Nyandarua,2025,f,45,20029.0
Nyandarua,2025,f,50,18129.0
Nyandarua,2025,f,55,13507.0
Nyandarua,2025,f,60,8147.0
Nyandarua,2025,f,65,5979.0
Nyandarua,2025,f,70,4261.0
Nyandarua,2025,f,75,3647.0
Nyandarua,2025,f,80,1978.0
Nyandarua,2025,f,85,768.0
Nyandarua,2025,f,90,362.0
Nyandarua,2025,m,00,7759.0
Nyandarua,2025,m,01,29655.0
Nyandarua,2025,m,05,37050.0
Nyandarua,2025,m,10,40794.0
Nyandarua,2025,m,15,43085.0
Nyandarua,2025,m,20,28594.0
Nyandarua,2025,m,25,20867.0
Nyandarua,2025,m,30,20746.0
Nyandarua,2025,m,35,22464.0
Nyandarua,2025,m,40,19662.0
Nyandarua,2025,m,45,17871.0
Nyandarua,2025,m,50,16072.0
Nyandarua,2025,m,55,12542.0
Nyandarua,2025,m,60,7596.0
Nyandarua,2025,m,65,5083.0
Nyandarua,2025,m,70,3203.0
Nyandarua,2025,m,75,2373.0
Nyandarua,2025,m,80,1087.0
Nyandarua,2025,m,85,457.0
Nyandarua,2025,m,90,247.0
Nyeri,2025,f,00,7804.0
Nyeri,2025,f,01,29829.0
Nyeri,2025,f,05,35993.0
Nyeri,2025,f,10,36200.0
Nyeri,2025,f,15,39552.0
Nyeri,2025,f,20,31717.0
Nyeri,2025,f,25,26614.0
Nyeri,2025,f,30,27945.0
Nyeri,2025,f,35,33004.0
Nyeri,2025,f,40,28252.0
Nyeri,2025,f,45,25820.0
Nyeri,2025,f,50,25615.0
Nyeri,2025,f,55,19223.0
Nyeri,2025,f,60,12432.0
Nyeri,2025,f,65,9460.0
Nyeri,2025,f,70,7116.0
Nyeri,2025,f,75,5537.0
Nyeri,2025,f,80,3386.0
Nyeri,2025,f,85,1649.0
Nyeri,2025,f,90,837.0
Nyeri,2025,m,00,8059.0
Nyeri,2025,m,01,30800.0
Nyeri,2025,m,05,36543.0
Nyeri,2025,m,10,37237.0
Nyeri,2025,m,15,41236.0
Nyeri,2025,m,20,34539.0
Nyeri,2025,m,25,26523.0
Nyeri,2025,m,30,27507.0
Nyeri,2025,m,35,30757.0
Nyeri,2025,m,40,27362.0
Nyeri,2025,m,45,24907.0
Nyeri,2025,m,50,23110.0
Nyeri,2025,m,55,18337.0
Nyeri,2025,m,60,11234.0
Nyeri,2025,m,65,8142.0
Nyeri,2025,m,70,5685.0
Nyeri,2025,m,75,3828.0
Nyeri,2025,m,80,1665.0
Nyeri,2025,m,85,724.0
Nyeri,2025,m,90,390.0
Samburu,2025,f,00,6469.0
Samburu,2025,f,01,24727.0
Samburu,2025,f,05,30146.0
Samburu,2025,f,10,26594.0
Samburu,2025,f,15,21842.0
Samburu,2025,f,20,18992.0
Samburu,2025,f,25,14334.0
Samburu,2025,f,30,10916.0
Samburu,2025,f,35,8024.0
Samburu,2025,f,40,6524.0
Samburu,2025,f,45,5998.0
Samburu,2025,f,50,4346.0
Samburu,2025,f,55,2979.0
Samburu,2025,f,60,3179.0
Samburu,2025,f,65,1880.0
Samburu,2025,f,70,1431.0
Samburu,2025,f,75,781.0
Samburu,2025,f,80,433.0
Samburu,2025,f,85,290.0
Samburu,2025,f,90,210.0
Samburu,2025,m,00,6571.0
Samburu,2025,m,01,25115.0
Samburu,2025,m,05,30897.0
Samburu,2025,m,10,28324.0
Samburu,2025,m,15,25902.0
Samburu,2025,m,20,19654.0
Samburu,2025,m,25,14295.0
Samburu,2025,m,30,10379.0
Samburu,2025,m,35,7587.0
Samburu,2025,m,40,7246.0
Samburu,2025,m,45,5643.0
Samburu,2025,m,50,3948.0
Samburu,2025,m,55,2956.0
Samburu,2025,m,60,2800.0
Samburu,2025,m,65,1436.0
Samburu,2025,m,70,1155.0
Samburu,2025,m,75,797.0
Samburu,2025,m,80,333.0
Samburu,2025,m,85,161.0
Samburu,2025,m,90,102.0
Siaya,2025,f,00,14491.0
Siaya,2025,f,01,55389.0
Siaya,2025,f,05,73960.0
Siaya,2025,f,10,79818.0
Siaya,2025,f,15,72016.0
Siaya,2025,f,20,51235.0
Siaya,2025,f,25,42267.0
Siaya,2025,f,30,39033.0
Siaya,2025,f,35,32070.0
Siaya,2025,f,40,26960.0
Siaya,2025,f,45,21641.0
Siaya,2025,f,50,22025.0
Siaya,2025,f,55,19836.0
Siaya,2025,f,60,17509.0
Siaya,2025,f,65,13571.0
Siaya,2025,f,70,8540.0
Siaya,2025,f,75,5817.0
Siaya,2025,f,80,3426.0
Siaya,2025,f,85,1656.0
Siaya,2025,f,90,814.0
Siaya,2025,m,00,14592.0
